#{"t_start": 1761658741.310066, "env_id": "None"}
r,l,t
-15090.03704,988,2365.375494
-9033.393066,1246,2367.061121
-5592.745676,1164,2368.649263
-26586.831529,1795,2370.818454
259.939029,340,2371.694673
-7553.667396,2286,2377.662764
-8808.854074,2666,2380.781189
-9013.978706,2681,2383.779935
-18272.9594,2323,2390.757945
-17841.978163,2462,2393.432045
-26976.855556,2187,2395.900536
-12254.822535,1426,2397.756313
-4668.457282,1012,2399.258752
-18369.709293,2030,2405.064005
-3763.110911,1511,2407.010829
-6082.353266,2700,2409.934103
-9414.226684,1674,2411.917011
-19968.50185,1769,2417.44821
-4473.0676,875,2418.804528
-14824.102469,2700,2421.694707
-13743.687835,1815,2423.887821
-25682.637447,1893,2429.416255
-21157.625572,2347,2432.044386
-3348.97676,860,2433.430973
-5805.186487,1244,2435.15804
-5538.255304,1526,2437.065314
-4807.531568,1139,2438.657283
-4620.288447,1949,2444.339341
-1529.465565,2700,2447.441724
-5587.689804,2475,2450.842618
3736.570627,351,2451.772184
-5279.371817,1236,2456.692284
-3999.55131,2700,2459.582901
-8536.854952,1514,2461.511174
3413.731431,340,2462.388818
-10356.51849,2700,2465.335975
-13046.410576,1550,2470.61226
-14309.635878,1682,2472.668777
-4944.536419,1045,2474.200513
-8779.468291,1580,2476.216684
-14706.59605,2148,2478.661255
-13343.320339,1902,2484.21008
-12273.917824,2700,2487.159603
-4997.10248,1200,2488.886754
-11975.677848,1538,2490.940672
-27500.019499,2372,2497.93258
-4881.411591,1423,2499.985268
-4492.748056,1203,2501.725934
-13798.072548,1724,2503.737073
-5082.625122,1307,2505.475597
-9118.689081,1365,2507.291428
-8832.270477,2700,2513.876885
-4787.300421,868,2515.216173
-5186.704803,851,2516.51574
-22485.174892,2012,2518.847906
-4874.680614,1441,2520.739433
-14240.096287,1762,2526.241945
-12581.169245,909,2527.662533
-16068.305298,1823,2529.823474
-6140.694392,2700,2532.710113
-4894.064837,1519,2537.848582
-5894.905242,1593,2540.205674
-5347.424634,2274,2542.66349
-5534.543601,1794,2544.758493
-5036.483609,1048,2546.258207
2159.254749,425,2547.196105
-9412.919765,1336,2552.404498
-4038.281273,2503,2555.248794
-4616.694357,947,2556.638231
-7939.943902,2004,2558.942122
-14158.52735,1351,2560.694901
-5208.992514,1454,2565.930025
-16889.439165,2148,2568.503057
-17858.152526,1466,2570.374121
-5597.792358,1145,2571.963523
-5714.82743,1691,2574.02101
-25058.605019,1825,2579.399319
-4698.834982,1039,2580.900245
-14496.801515,2700,2583.914701
-8806.456212,1271,2585.603662
-11004.630204,2700,2591.740771
-16426.40484,2560,2594.697304
-4662.950611,1106,2596.296833
3940.181244,340,2597.192045
-5336.564508,1781,2599.371816
-5528.42284,1909,2601.558571
-14620.640693,739,2606.063808
-23054.180981,1852,2608.270038
-10276.712544,1766,2610.373955
-5907.482896,1467,2612.244011
-3975.963612,1800,2614.508426
-8031.485707,414,2615.458979
-9494.723335,1268,2620.487762
-8093.569227,1996,2622.90444
-1014.408931,2700,2625.922256
-6455.548508,1770,2628.060758
-12501.130415,1373,2633.069854
-8930.687917,743,2634.316477
-10283.013572,1315,2636.100429
-5423.690777,1041,2637.569168
-13602.247747,1644,2639.649172
-9353.881876,1646,2641.663574
-6226.051694,1009,2646.271009
-11994.841822,2610,2649.223083
-5051.790287,1716,2651.320846
2968.728768,340,2652.16922
-14601.584375,1912,2654.469375
-12434.623072,1445,2659.508687
-5436.885905,920,2661.034689
-5566.920347,1153,2662.641045
-11203.144177,2224,2665.146654
-17332.739343,2518,2667.958819
-9413.484765,423,2668.857722
-17955.178973,1916,2674.562027
-18038.853576,1639,2676.583866
-1884.439752,1613,2678.765684
-3088.392829,2221,2681.293908
-4921.855337,1451,2686.816466
-16294.783304,993,2688.570161
2833.766724,414,2689.527661
-4941.794747,876,2690.93714
-6438.237386,1037,2692.452725
-10447.694815,1832,2694.640492
-15939.455831,2700,2697.651842
-15890.790787,414,2702.016792
-4235.402254,900,2703.584003
791.149443,414,2704.56663
-2776.47066,2699,2707.469406
3574.181927,340,2708.361965
-5994.225632,766,2709.809982
-77.540646,2700,2712.925462
-12174.76116,1671,2718.530865
-2141.265113,2700,2722.150921
-3178.483007,1275,2723.933646
-4270.76187,2205,2726.459277
-22097.740826,2199,2732.349803
-36389.646478,2700,2735.280453
-5335.001652,1520,2737.14606
-12393.52398,1140,2738.746128
-14574.761223,1208,2743.757893
-4660.766031,798,2745.189903
1860.422399,1705,2747.386941
-13533.003386,1541,2749.325833
-5739.765639,1900,2751.643581
-12737.664226,1447,2753.447098
-12794.338763,2197,2759.355433
-13452.698241,1096,2760.890971
2339.682985,414,2761.813687
-4817.021144,1234,2763.485325
-16163.65178,1980,2765.825928
-14984.156737,1994,2771.374461
-16446.659376,2566,2774.224422
-2734.301937,1930,2776.463473
-4849.561285,858,2777.806779
-4495.10192,1036,2779.254917
-15620.322902,2455,2785.358159
-5185.332443,1486,2787.253943
-11181.373034,2002,2789.540248
-5941.793134,1387,2791.246482
-1315.157597,2446,2797.493154
-11078.078043,418,2798.505041
-13748.517783,1013,2800.009869
-5209.133086,1220,2801.619284
2706.308089,340,2802.46172
-4790.820547,1328,2804.170839
-9561.682814,2252,2806.765309
-8170.286515,1795,2812.27776
-19175.872448,1286,2814.022251
-5761.556616,1439,2815.814734
-5384.055272,794,2817.078833
-10723.789822,1286,2818.804895
-14697.242052,1481,2820.708096
-6458.408369,1755,2826.536399
-21768.679329,2650,2829.429233
-5399.101356,1786,2831.503593
-4792.204534,889,2832.851375
-5766.365829,1178,2834.446542
-15921.255149,2700,2840.980179
-1766.502619,2700,2843.827027
-3422.397909,2388,2846.445628
-2720.698033,1518,2851.722193
-9048.136098,2169,2854.396926
-1576.59623,340,2855.253682
-10274.472004,1142,2856.900715
-4921.128238,872,2858.262708
-5197.072293,1686,2860.285198
3380.682661,340,2861.139978
-10623.719077,981,2862.614587
-5665.626784,1039,2867.524095
-3932.35242,894,2868.904286
-12013.826617,1002,2870.40787
3483.485108,340,2871.304795
-5023.08246,1526,2873.23623
-20127.931684,1646,2875.245195
-5992.820989,340,2876.107869
-5031.581937,877,2877.491805
-4961.879688,967,2882.149202
-1061.22543,340,2883.076935
-4684.128408,1847,2885.359077
-4386.035961,1939,2887.608181
-4537.425245,828,2888.933903
-4356.597079,1550,2890.878818
-3515.768487,1553,2896.093525
-20299.367032,2102,2898.726403
-14876.578646,2700,2901.585774
-9073.459021,2700,2904.516611
-7884.208636,2634,2910.788634
-11874.359698,1921,2913.049627
-5201.232137,970,2914.468716
-3118.077281,1578,2916.483687
-4929.953865,1703,2921.820121
-6520.829874,2132,2924.435514
-4977.072867,919,2925.832725
-13766.77483,1688,2927.925403
-11205.731614,2700,2931.138534
-9986.956857,1202,2936.142898
-12424.01046,2048,2938.563411
-4207.947216,1954,2940.869937
-4935.952601,937,2942.270427
-12367.929741,1754,2944.38085
-4483.017713,1544,2949.576705
-5712.245646,1344,2951.345052
-5682.993521,2001,2953.730381
-4514.842283,900,2955.109598
-7279.468313,2002,2957.493895
-4634.544499,1843,2963.024736
-10767.159031,1667,2965.078492
-3459.432172,1646,2967.106468
-18190.667066,1542,2969.054271
-5158.828933,1407,2970.822278
-15051.240662,2246,2976.854711
-5270.371375,899,2978.397648
1200.081674,2700,2981.469622
-11644.654752,2700,2984.283737
-5519.041744,1450,2989.831456
-4847.888153,898,2991.235026
-4254.486125,1227,2992.924042
-6052.748283,1263,2994.623399
-6131.875993,1737,2996.645873
1187.428182,425,2997.699443
-17013.067576,2425,3003.893348
3155.196806,414,3004.888525
-5099.769823,752,3006.219405
-6504.836376,975,3007.700289
-4920.598467,749,3008.981429
-4749.975831,913,3010.342675
-12162.32837,1300,3012.086383
-8702.810772,2700,3018.411006
-5115.204875,957,3019.942238
-17096.71325,1946,3022.258575
-6002.034669,1194,3023.796501
-5083.567729,1015,3025.28989
-9947.410253,1273,3027.010355
-19737.667937,1997,3032.775707
-10844.687046,986,3034.220953
-4576.423239,1032,3035.690694
-4673.455347,1408,3037.451143
-15881.377828,2314,3040.114886
-5253.140864,925,3041.552289
-14213.88672,1790,3047.140903
-5649.954075,1057,3048.603542
3446.022314,418,3049.519228
-6351.617827,1516,3051.453481
3432.083447,340,3052.324829
-5663.462569,1980,3054.620613
3685.037621,340,3055.488806
-4714.919326,1877,3061.648294
-4476.125553,1102,3063.177626
-12389.159905,2700,3066.038107
-5121.614853,2006,3068.344706
2535.353212,340,3069.207755
-12176.50017,2272,3075.192026
-5118.819231,1293,3076.93502
-8519.07657,1756,3079.053502
1305.90882,340,3079.915993
-4338.056736,980,3081.420631
3263.773264,340,3082.307189
-5482.533022,859,3083.675604
-6610.829022,1429,3085.540669
-11132.461962,2700,3091.692101
-18668.494706,2520,3094.42458
-4911.122745,985,3095.917887
-15288.292234,1281,3097.628862
-4820.591867,1694,3102.884902
-7771.273572,2585,3105.941871
-4382.917262,1701,3108.043976
-5472.773422,1331,3109.769567
-4876.971603,817,3111.070132
-21464.779904,1583,3116.349982
-3988.294407,1287,3118.091611
-4463.218303,902,3119.490742
-12409.76584,2700,3122.420893
-16206.335383,2700,3128.465811
-3879.149264,2700,3131.442759
1830.843216,414,3132.347624
-4204.10027,2623,3135.31498
-16129.397401,2700,3141.622551
-3102.164645,2700,3144.701504
-6351.794476,1588,3146.683164
4310.997219,2517,3149.634345
-13418.628539,1598,3155.067437
-14656.55249,2700,3158.099512
-13006.101638,1467,3160.008135
-8987.307367,2700,3162.912576
-12794.056956,2118,3168.818718
-5077.449535,761,3170.083647
-4911.189464,1095,3171.607617
-3792.390808,2259,3174.131848
-1177.554578,2700,3180.282031
-3859.108387,2042,3182.728502
-4639.567395,771,3183.990677
-5054.510557,1396,3185.804389
-13606.110601,951,3187.231009
-4734.844811,1477,3189.100948
-5483.343888,1345,3194.199749
-5185.811143,1098,3195.83181
-13019.7338,1864,3198.09355
-11402.79617,1526,3199.989032
-9449.178245,1954,3202.363466
-5028.114714,961,3203.773035
-5994.843004,2687,3210.208379
3425.851077,340,3211.082209
3243.407167,349,3211.988687
-4981.521655,865,3213.379386
-2120.977463,2700,3216.482254
-15882.14293,2253,3222.3909
-6088.927454,1943,3224.678713
-4736.59573,1759,3228.172243
-3197.136734,2004,3230.796471
-14529.584,2101,3236.659709
-5224.132463,1546,3239.033849
-5679.692617,1475,3240.989453
-5418.700402,1929,3243.177582
-9786.273203,1699,3245.172207
-4032.364386,2700,3252.05135
-5012.080732,1569,3254.045083
-13555.232088,2331,3256.7142
-14026.116925,1125,3258.346787
-5301.726774,967,3259.799188
3290.763524,340,3263.845342
-16362.928841,2643,3267.896025
-4810.385329,743,3269.316789
-5220.11718,1278,3271.066059
-4866.348797,1663,3273.077875
-8185.559365,2018,3279.032899
-9984.215216,2303,3281.847526
-3630.001407,1866,3284.243348
-8350.915163,2133,3286.716976
766.363424,340,3287.64342
-13219.162874,2554,3294.216815
-8868.41064,1935,3296.403764
-4218.048217,1120,3297.979907
-4854.301007,1027,3299.469803
-3276.619943,792,3300.75069
-4151.670237,789,3302.027955
-4445.407611,1745,3307.499764
-9098.650836,2287,3310.049733
-7573.330389,1132,3311.590316
-7030.951372,2700,3314.562531
-5178.676207,928,3315.965587
-4472.851548,890,3321.173632
-16404.931497,2687,3324.153198
1227.48646,414,3325.107321
-14199.573107,1610,3327.153836
-4975.734312,1573,3329.053728
-5756.779968,2602,3335.576255
-12096.742974,1642,3337.580899
-13960.266374,2029,3340.043854
-5416.474154,1395,3341.892531
-4210.223447,2228,3347.779421
-4461.984728,1522,3349.720861
-14013.091348,1389,3351.505049
-5073.580443,1332,3353.255053
2178.219324,340,3354.117542
-20378.974792,2494,3357.541983
-8614.179315,2700,3363.953742
-3820.202718,1656,3365.962152
385.728073,414,3366.904035
-21784.356158,1861,3369.169356
-4744.613664,1104,3370.734034
-5602.654063,1574,3375.973825
-4894.029956,2700,3379.002948
-13764.42258,1676,3381.042668
-4910.65015,1095,3382.610644
-21338.062751,1832,3384.871373
-4350.600222,1890,3390.554194
-4582.944209,1437,3392.434232
-5246.595919,426,3393.368264
-4720.556423,1500,3395.31303
-10401.614909,2423,3398.070843
-6002.667383,841,3403.429053
-4598.471718,1934,3405.831241
-4969.55843,1626,3407.828861
-11858.816638,1641,3409.881547
-10472.773879,2700,3416.258432
-5685.082745,823,3417.722124
-3823.911404,2013,3420.030009
-3653.451775,1139,3421.570043
-6164.107124,1281,3423.262362
-3781.231296,2700,3426.202011
-19276.488252,1299,3431.537387
-19284.527983,1753,3433.652749
-5081.949441,1851,3435.848132
-16701.75522,1699,3437.991376
-14714.657505,2603,3444.482697
-14382.23657,1529,3446.407615
-2311.871499,2700,3449.349568
-17129.842752,2563,3452.140165
-8922.855318,2675,3458.483966
-12105.621915,1602,3460.897807
-2469.019964,2081,3463.369056
-5085.249125,951,3464.759381
-17196.324374,1754,3470.387667
-5184.695541,2700,3473.255268
-5098.691644,414,3474.181899
-8658.445985,557,3475.276277
-6286.934749,2214,3477.842142
-5114.682041,2462,3484.054132
-16363.779822,1748,3486.181718
-10022.507975,899,3487.530178
-2599.902882,2700,3490.43408
-5543.178417,1278,3492.10586
-5554.187409,1235,3497.063923
243.750607,1957,3499.368325
-17373.943407,2700,3502.37762
-3256.857048,1806,3504.629204
-5188.012383,1355,3509.628633
-13938.312537,2629,3512.509424
-11715.860128,2384,3515.189714
-21612.905035,2279,3517.838179
-5209.069364,758,3522.392478
-4936.15113,1159,3524.048196
-4732.329722,2638,3526.949442
1847.874433,340,3527.828303
-2715.740577,1550,3529.847177
2904.272228,340,3530.754728
-6312.801752,1464,3532.708204
-15991.888831,1822,3538.277417
-3067.639758,1967,3540.633489
-10543.494425,2015,3542.986858
-10596.354498,1610,3544.988994
2959.216752,425,3545.929553
-4494.992455,559,3550.209688
-5147.678219,1098,3551.918476
-243.222327,414,3552.870334
-18008.40956,2470,3555.696371
-1271.55459,340,3556.600176
-14093.416742,1599,3558.634517
-5110.095542,1641,3560.72123
-17007.574702,1844,3566.261796
-5051.486812,1020,3567.726966
-14980.791729,2700,3570.983762
-4908.29211,947,3572.438048
3571.836058,340,3573.352904
-7388.335817,1368,3575.184001
-20055.464411,2299,3581.308272
-6013.097139,2504,3583.96919
-3724.287704,2700,3587.003226
-3443.92814,1839,3592.607674
-4857.40418,1616,3594.603244
-5761.773298,1115,3596.167966
-6553.412775,1949,3598.517585
3315.589359,340,3599.41558
-23411.694598,2700,3605.536457
-13906.492589,2541,3608.354597
-4598.571293,1562,3610.257092
-21885.264757,1551,3612.150265
-12962.736095,1611,3614.122813
-5385.479535,1221,3619.158962
-13944.982817,2700,3622.159542
-15132.993358,2425,3624.896791
-593.620587,2700,3631.128134
-6567.792755,1337,3632.93162
-13221.540571,2007,3635.301079
-12208.493158,2314,3637.975258
-12682.052427,2507,3644.138805
-4974.40973,2161,3646.692874
-11846.293086,1604,3648.698412
-4785.011297,852,3650.03202
-13078.608984,2390,3652.671879
-12771.574027,2700,3658.873365
-23686.020043,2021,3661.347768
-10754.231613,2533,3664.288524
-11734.791907,1671,3669.623188
-10403.037699,1796,3671.872673
-5593.357438,2614,3674.736334
-4753.075384,953,3676.184019
-5455.648536,1417,3677.999112
-4029.633145,1770,3683.471097
-14937.829832,2700,3686.470019
-16587.980193,2349,3689.113918
-10264.283336,1720,3691.288813
-5046.337665,1583,3696.540863
-19361.82527,2322,3699.238608
-6138.133851,1043,3700.73477
-395.083508,340,3701.615585
-4394.556217,703,3702.86642
-13572.465698,2700,3709.245561
-2128.016638,2700,3714.412047
-5721.888897,1134,3717.065785
-5169.650774,1177,3719.157817
-5584.827432,2700,3724.209122
2910.528562,414,3729.636779
-4942.385808,2280,3732.947213
-7769.721018,2190,3735.9392
-11802.671811,1668,3738.368011
-14389.876105,1331,3740.466886
-5492.843682,1358,3747.744132
-11730.276055,2116,3751.374681
-5590.267663,2438,3754.949457
-5242.86314,1116,3757.346182
-20038.655804,986,3759.911993
-5035.367289,1129,3766.527209
-4797.38138,788,3770.484545
-5183.186186,1784,3782.66614
-5119.498108,729,3788.746241
-845.104574,425,3791.811839
-3023.49155,1662,3796.633048
-5470.740893,1386,3799.097695
-4958.748565,1210,3805.690657
-10077.662573,2346,3809.117998
-7452.043232,1808,3811.722618
-4766.190138,1412,3814.07981
-5013.1077,1857,3816.695098
-4874.928084,1156,3822.751159
-6145.329064,2132,3825.591918
-8880.29939,2156,3828.565748
-13800.685248,1418,3830.704285
-4841.932318,1506,3836.58619
-6370.483987,1510,3838.950882
-8880.617437,1959,3843.152733
-10785.315208,2700,3847.245623
-7543.156853,1121,3848.882814
-6187.033102,2700,3856.474985
-13231.645329,2700,3859.70851
3825.638161,340,3860.580143
-4239.944466,2428,3863.602558
-4733.856541,1112,3869.915035
-4665.219015,1246,3873.222575
3679.766037,340,3874.735776
-4755.462093,1095,3876.328902
-5000.715911,2072,3880.3043
-13217.201211,1101,3882.589218
-5781.388446,2273,3890.734684
1713.856878,424,3891.843948
-4867.894495,749,3893.738792
3209.021036,414,3895.331188
-14341.639986,1949,3898.413331
-14090.720179,2241,3901.674971
