#{"t_start": 1762127389.5289655, "env_id": "None"}
r,l,t
495.799771,669,3245.496943
763.036897,859,3248.605274
533.508751,655,3250.616349
539.439519,904,3256.04063
1184.069546,1058,3259.306255
329.585794,538,3261.428859
496.03538,682,3263.578321
559.955402,589,3265.25517
649.730292,733,3268.335763
528.30321,603,3273.308694
572.084308,1017,3275.740721
315.64545,538,3277.30444
357.209411,676,3279.583392
760.431578,768,3281.880828
525.334986,996,3288.036985
563.817525,740,3290.513208
690.030329,668,3292.962553
488.415763,451,3295.283954
1094.588008,1381,3299.241325
686.68761,938,3304.965439
714.532604,1178,3308.238862
571.010994,875,3310.907001
728.065913,1077,3315.096463
342.622078,936,3321.495418
1152.867551,1237,3324.706585
494.618745,819,3327.257759
1062.960374,1174,3330.229066
912.838094,808,3335.303695
762.915248,1139,3338.263216
506.935541,741,3340.406631
626.973617,961,3342.807353
646.425272,968,3345.285656
712.38493,823,3350.531812
899.268493,1295,3353.471382
786.474142,855,3356.538755
1135.057547,1105,3359.614765
646.787188,790,3365.028054
831.56972,1642,3369.28076
611.24802,612,3370.955784
450.699512,744,3373.114018
942.861383,1003,3379.766485
606.178529,775,3382.445095
934.743593,953,3385.537865
599.240519,902,3388.258705
1136.895653,1180,3394.332044
1007.682726,1057,3397.819548
624.618095,650,3400.152564
438.465703,810,3403.319726
985.730313,1535,3410.011388
612.768237,878,3414.0692
785.227536,1081,3418.289488
1081.450423,1100,3421.078582
744.27197,784,3423.206407
624.971272,928,3429.182047
947.06194,975,3432.064199
841.610139,1104,3435.32544
517.110238,838,3438.448893
379.896044,585,3443.957503
698.202104,1083,3447.091677
643.528705,615,3449.323505
899.659747,1107,3453.156864
739.404804,753,3455.331502
657.677361,715,3461.072996
701.987298,895,3463.659241
511.940428,552,3465.040414
498.96624,831,3468.147482
431.548901,552,3469.882017
267.231901,647,3472.845809
490.722478,603,3478.513605
762.679625,1086,3481.760284
703.452896,760,3484.647594
591.097359,903,3487.180445
796.508643,1352,3493.34487
391.802943,869,3496.364333
507.363097,632,3498.968308
830.246986,901,3501.843156
613.220943,656,3504.127526
834.811377,962,3510.174747
401.66466,578,3512.091009
820.140256,759,3514.433395
786.633019,740,3516.660465
643.011535,744,3518.832303
902.560779,701,3521.024751
630.119834,1219,3528.714509
949.833285,1373,3534.311015
756.80731,880,3538.299651
368.955073,815,3541.638625
492.913161,644,3546.473318
691.387431,819,3548.938742
614.763379,985,3552.081214
574.521853,1049,3556.716731
575.483155,1009,3563.257152
874.914224,891,3566.754516
874.310192,976,3569.388064
814.72382,1366,3573.829662
702.005428,1181,3580.479111
545.620064,858,3582.954226
501.090668,502,3584.849539
767.174635,990,3587.749737
639.391116,869,3590.255734
400.561812,635,3595.411666
1364.740274,1819,3600.849293
1085.429251,1274,3604.508149
457.319676,791,3610.160267
366.433556,776,3612.859446
609.695814,1074,3615.982206
657.83459,1044,3618.547733
354.781685,772,3621.158127
545.651828,773,3626.480601
440.900077,823,3628.878337
544.778003,774,3631.206752
699.866718,948,3634.224521
751.750345,951,3639.853209
640.659494,660,3642.006825
734.418665,799,3644.160535
971.286644,1046,3646.83946
907.355684,1073,3649.812695
503.697819,864,3655.121355
902.877599,2131,3660.787063
666.804384,810,3662.987277
240.468581,468,3664.703017
417.938052,597,3669.709787
548.758445,903,3672.4799
502.490312,757,3675.023513
479.310038,575,3677.198669
550.048827,788,3679.421283
714.786017,911,3684.972425
942.266282,1153,3688.065555
723.191102,1132,3691.349803
640.15749,895,3693.820206
461.7118,997,3699.24024
452.641187,545,3701.239251
637.40776,618,3704.119871
1427.700447,1930,3715.281946
854.026154,1141,3722.544758
284.6056,663,3724.599094
818.850101,1214,3728.154759
492.854822,594,3730.051773
426.569028,812,3732.639329
638.054592,892,3737.756153
894.135593,1120,3741.020355
437.830901,853,3743.713274
826.675676,1267,3747.286774
756.703751,1342,3753.627904
873.774858,1556,3757.613563
644.530287,947,3760.589732
891.02745,1063,3768.444515
1058.554111,1540,3774.462955
398.428239,963,3777.207743
632.158996,929,3780.868586
684.247728,931,3786.27003
594.568477,1023,3789.26777
523.457256,805,3792.036963
581.776183,970,3794.207396
670.681576,852,3799.328214
463.978053,796,3801.809698
637.427954,771,3806.766225
542.918352,865,3809.587281
366.226114,691,3812.663901
818.44582,1078,3821.286625
352.659546,710,3825.431192
622.251677,505,3827.519008
522.809052,742,3829.923239
623.919936,1189,3832.437544
1136.2502,1372,3839.688356
639.872599,1131,3842.945077
758.618597,957,3845.697772
505.636584,866,3848.740587
808.498914,920,3854.304751
533.945808,724,3856.770589
527.772064,722,3859.094625
669.477347,1062,3861.542285
909.814211,1248,3867.365626
601.598239,773,3869.455442
639.755951,1172,3872.659439
768.200378,1050,3875.501746
817.326656,1497,3883.251457
681.995691,1165,3886.078561
382.31307,829,3888.480963
396.215891,625,3890.505956
612.730912,689,3892.677325
564.014314,769,3898.289337
1152.276737,1501,3903.529779
600.636525,1114,3906.688484
901.353885,1133,3912.543386
563.749802,910,3914.981566
533.637745,916,3918.029124
471.298819,663,3920.276782
711.248815,892,3923.062796
757.53546,1461,3930.030909
636.999527,1125,3933.388503
600.291812,767,3935.436716
916.322356,1509,3942.236704
1211.896611,1171,3946.514635
555.029258,722,3949.20732
805.211921,1462,3953.113611
347.308317,547,3957.890327
578.844828,939,3961.250355
966.746701,1194,3965.071773
929.569311,1031,3968.09074
721.142441,1007,3974.047868
652.582472,1432,3977.950269
560.438863,973,3981.331462
234.595884,755,3983.285996
547.182501,958,3989.480606
782.947307,1846,3994.377718
919.884076,1733,3999.376305
780.153997,1050,4005.193701
613.096238,602,4007.076992
292.823755,667,4009.567524
404.49116,852,4012.637996
577.411246,1046,4015.861464
680.875661,1201,4023.297202
722.462595,680,4026.02164
811.992301,938,4028.435406
613.073771,654,4030.469501
721.033679,1059,4036.095659
365.039651,1037,4039.335435
558.881753,956,4041.943158
608.505597,1015,4048.978842
797.145939,1415,4057.127604
816.350873,840,4060.113023
534.206541,757,4063.241624
935.973949,1746,4067.939368
321.804437,760,4073.145439
331.105108,966,4075.896359
383.551187,871,4078.228055
324.676645,772,4080.998874
579.691211,967,4086.048339
545.535761,794,4091.734937
203.423467,796,4093.889905
802.43593,977,4096.651946
790.313857,1373,4101.865605
597.782312,981,4107.446743
481.661965,907,4109.594263
749.620424,1186,4114.147037
534.968857,777,4117.099225
448.167483,632,4122.002816
778.681679,828,4124.418561
495.232587,1007,4127.135585
397.638836,791,4129.530327
728.926975,1198,4132.132265
256.875348,767,4137.262607
607.694806,955,4140.303428
668.855104,913,4143.257192
376.469122,534,4145.159971
322.223685,1140,4151.628092
534.851736,983,4155.470139
936.818878,1141,4158.776735
493.830967,734,4161.211399
503.846339,847,4163.252332
771.473408,1337,4169.822378
565.647663,1059,4172.827847
650.396677,1082,4175.360491
830.13672,1875,4183.540475
1057.029575,1623,4187.554009
175.243051,788,4189.837481
730.907472,1136,4195.701099
583.885117,713,4197.91678
630.462601,1324,4201.558869
536.846904,741,4204.39023
739.713068,1032,4210.471956
519.52206,855,4212.946533
1123.121962,1879,4217.514403
720.490834,833,4220.390116
543.132369,921,4225.840309
98.213821,609,4227.365365
526.716141,1240,4230.863617
700.330934,1195,4234.304503
517.601449,1179,4241.606162
1431.289564,1575,4245.145016
328.529492,1060,4247.87912
881.778634,1670,4256.517617
722.128154,1232,4260.623902
631.15222,1936,4265.931067
389.995381,670,4271.130707
939.302048,2026,4275.661036
479.04227,1495,4282.077336
863.60544,1559,4286.506231
957.851546,1502,4291.611166
368.214654,557,4293.580324
563.399969,1039,4299.806383
276.16914,736,4302.21258
690.656226,979,4304.597025
274.217067,961,4306.953435
750.323441,839,4312.962267
894.271739,1352,4316.529398
555.751394,1171,4320.237699
698.46897,954,4322.7569
800.309022,1167,4329.206755
355.731868,798,4331.705454
939.845234,1313,4335.320987
714.996154,1122,4338.4196
1481.805908,2207,4346.927302
494.426552,844,4349.376039
1133.299602,1426,4356.408118
626.622976,1636,4361.784713
992.53438,2078,4366.545864
792.721849,1874,4374.247704
676.158253,1246,4376.75986
173.330672,663,4378.843069
295.944608,636,4383.894986
509.557738,1706,4391.311797
899.17345,1552,4394.701668
565.053631,1136,4400.445429
828.643271,841,4403.273083
420.08104,721,4405.348694
740.45919,1167,4408.220023
425.639863,717,4410.053414
264.38886,542,4414.53942
553.802157,1049,4417.090306
737.551795,1412,4420.227448
390.541813,989,4422.72315
898.906097,1222,4429.623366
475.364683,1039,4432.304591
681.151151,1012,4435.186644
561.348164,751,4437.627718
487.659615,895,4443.589512
709.440567,1058,4446.998616
417.479242,1197,4450.801813
616.563481,862,4452.869734
491.493279,1388,4459.8564
539.778216,1553,4464.544202
478.016844,984,4468.527738
523.607486,961,4474.420265
603.968285,1027,4478.47648
418.969841,1286,4481.88076
729.802541,1373,4485.772598
624.40636,1354,4492.061981
432.342418,770,4494.387023
193.312523,541,4496.093293
337.836598,1103,4499.289157
860.367791,1717,4506.661325
887.743115,1637,4512.09435
1107.54034,1416,4518.34963
492.63958,962,4520.996904
853.510308,1886,4525.076163
284.107617,820,4527.502711
523.14237,715,4532.764004
916.900083,1355,4536.741956
503.620194,728,4539.362428
672.521723,1083,4542.321387
1050.336504,2700,4551.669951
332.086814,1078,4554.442685
184.249179,1045,4560.092473
418.015155,733,4562.454064
471.29284,1207,4566.460158
641.663378,1502,4570.795019
244.627687,947,4576.178776
595.966498,893,4578.703176
838.700716,1144,4581.711447
668.273207,819,4584.53406
559.232661,659,4586.492345
405.442442,834,4591.63939
142.523489,707,4593.646327
419.526573,1214,4596.804004
747.49574,2700,4606.213794
756.80749,1171,4609.544837
635.862416,1841,4616.886026
465.548681,1787,4621.160018
472.833834,986,4624.725852
968.015048,1332,4631.543752
392.38879,1440,4635.664776
502.037451,1334,4639.328135
612.539557,931,4641.564656
520.522557,1807,4649.371907
512.398499,847,4652.070414
1598.960745,2648,4662.337006
203.780371,829,4665.154602
739.936484,1231,4668.420958
423.084583,1023,4674.988251
289.586195,1065,4677.739731
515.00345,1718,4684.627807
447.189517,1467,4691.758668
294.735828,1173,4695.429333
375.477542,1056,4698.418232
904.637803,1672,4705.320534
827.888482,1446,4709.572565
866.791741,2022,4714.054862
926.273136,1604,4721.057769
331.388155,777,4723.477451
500.344131,1222,4729.038231
430.420652,849,4732.498054
806.902363,1110,4739.42937
130.868894,604,4741.430875
701.444453,1728,4746.755365
676.217384,1572,4755.269437
307.830141,1496,4759.038662
304.433088,1086,4763.227853
328.715428,1069,4769.08855
495.640125,1038,4771.962918
167.487516,1174,4774.802491
912.438783,1559,4778.492158
744.947232,1230,4784.580713
534.313076,1553,4788.519307
111.97608,855,4790.745263
643.074579,1083,4796.779683
619.077519,1055,4799.513853
486.500587,873,4801.909339
449.432702,880,4804.565695
878.560443,1613,4812.182548
596.773128,1236,4815.065641
379.752987,1680,4818.538036
435.349563,878,4823.713831
478.651402,844,4826.310988
238.951202,789,4828.511386
735.964534,1324,4832.145702
517.456864,1253,4838.82412
632.506994,750,4840.86668
270.277929,624,4842.595114
210.561564,611,4844.573818
1308.521803,1464,4851.387289
794.181456,2057,4856.320612
455.294173,1175,4859.643564
839.529532,1582,4866.722042
322.4401,1447,4870.779484
578.702081,777,4872.888148
340.048598,838,4875.560779
848.506285,1870,4883.177448
316.062972,1377,4887.685228
703.702402,1363,4894.019422
526.662676,614,4895.97469
368.785495,1149,4899.419963
339.338981,1487,4903.219831
404.146101,725,4907.787601
493.428622,1827,4912.197717
730.276686,1371,4915.675524
781.820077,2700,4925.394543
944.691271,1323,4928.514503
521.644422,1085,4935.030386
593.507394,988,4937.735333
499.197994,1599,4942.145756
307.305385,903,4946.255501
626.139554,831,4953.158694
168.839787,515,4955.054549
1077.503042,2228,4961.827177
199.368068,1023,4967.521954
578.170278,1432,4971.030101
451.390271,859,4973.515282
513.246578,1502,4977.624405
398.488064,596,4982.419437
685.907965,1533,4986.329182
894.033714,2485,4995.400201
340.173161,1320,4998.746921
407.778151,850,5001.08868
325.50976,1361,5004.327319
317.987457,966,5010.47169
349.308904,1170,5013.394888
527.90146,1131,5016.350267
182.669276,827,5018.710358
383.267395,1223,5025.30295
377.042657,1162,5029.04217
1180.457668,2700,5039.15098
547.143201,1678,5043.146795
324.336604,1801,5051.32724
957.07775,1765,5055.86237
1055.20214,1998,5060.516541
313.456487,925,5066.332943
240.554954,1045,5069.861363
398.333761,986,5072.921027
855.291908,2400,5082.774028
505.885577,1381,5086.287443
552.618649,659,5088.52433
320.287983,858,5091.11526
298.485976,563,5096.159326
312.375628,857,5098.417093
479.765649,1017,5101.442816
291.220385,1488,5105.561824
795.746463,2056,5114.230474
544.632212,1229,5118.038927
1061.05869,2673,5127.458465
504.726656,1700,5132.019052
825.118286,2121,5143.286289
389.410294,1414,5148.177306
692.858705,1768,5156.727671
503.397962,644,5158.68259
690.314223,1046,5161.613279
644.948707,1388,5165.004418
869.107267,1945,5173.750958
322.885329,655,5175.785493
432.26105,1896,5180.776573
264.732845,689,5185.812661
808.816878,1375,5189.354794
216.598082,521,5191.05593
555.751912,1560,5194.957185
652.335098,1303,5201.862946
790.149552,2154,5206.96582
175.76854,924,5212.438833
657.254547,1765,5217.411357
613.019879,1245,5221.586684
527.767812,1864,5230.069365
399.718607,854,5233.200058
167.399491,1095,5236.268826
458.099385,1362,5243.186109
300.304711,671,5245.435498
245.414822,871,5247.916587
725.691992,2700,5257.859709
552.379703,1908,5263.813413
243.669366,932,5266.450978
4.931988,677,5268.456598
134.916773,868,5274.021077
380.504629,1298,5277.687812
231.961947,1284,5281.996161
552.775457,1007,5285.917829
798.388377,2700,5295.517482
594.917103,1887,5302.905275
254.918486,995,5305.570595
183.262018,776,5307.84066
1075.46472,2079,5319.203212
750.952289,2068,5326.273368
719.174239,1320,5329.346591
558.261657,1225,5335.771026
427.653217,1113,5338.162719
210.138622,535,5339.975953
362.089923,936,5342.446214
532.109747,1199,5348.629438
390.636975,1116,5351.816487
843.232566,2700,5363.639347
308.958875,1051,5366.304943
414.627185,1339,5369.609601
900.408171,2664,5379.992902
350.86837,1966,5385.036893
474.676914,1941,5393.48409
246.082473,953,5395.608821
369.318444,995,5398.045757
985.374101,2532,5406.662704
312.848216,1448,5411.008441
354.407953,1250,5415.665171
480.937877,1803,5423.216544
999.688361,1660,5427.992757
351.288783,1299,5434.286456
462.676684,1290,5437.624701
497.071449,972,5440.150054
259.098351,994,5443.00333
628.980783,1880,5451.185258
393.349551,2185,5456.394985
452.737784,1985,5464.115542
667.318437,1574,5467.637759
258.672646,1058,5473.942063
762.224324,1768,5479.883237
286.152133,1079,5484.250269
329.963791,1353,5554.073381
