#{"t_start": 1761617022.1620889, "env_id": "None"}
r,l,t
3183.589459,340,650.816546
-23200.753552,1461,652.728629
-3119.173911,1176,654.673522
-4090.636075,1755,660.426679
3644.019712,414,661.32455
2931.902385,426,662.29101
-9649.416734,1868,665.099632
1349.27414,878,666.66312
4299.06034,340,667.533413
-14148.850323,1947,670.237489
3360.04905,340,671.060682
-12688.617261,2233,677.649021
-903.246077,978,679.447068
3132.77783,414,680.368555
-9444.801641,414,681.24753
3529.114403,340,682.108081
2748.810504,439,683.08119
-5086.757231,2491,685.793608
-6222.951599,950,687.451346
-13071.091174,1369,692.708694
443.52685,340,693.550185
1962.606531,340,694.429487
1902.891136,410,695.374973
3407.592094,340,696.249953
3089.004853,1901,698.977575
1830.702512,414,699.896777
-11650.157749,1453,702.105931
-1644.299619,1232,704.020633
2995.868139,340,708.165248
3350.468321,347,709.152406
2228.101547,340,710.074106
-308.303157,425,711.04431
-430.080905,414,711.988528
3246.107412,340,712.835442
-3111.54662,419,713.748262
-5783.02181,451,714.702717
2.1128,414,715.64295
1596.725826,414,716.671697
3872.694683,340,717.620304
3484.282742,340,718.534085
-10965.286206,422,719.499641
3361.021968,414,720.452779
-10299.262104,1503,722.811654
1648.177551,340,723.658081
2984.782661,340,724.540282
-12575.533603,822,729.239521
3440.535831,340,730.222019
1929.70115,415,731.222178
3537.6077,340,732.115075
3119.167127,340,732.993606
2860.958782,340,733.883296
-1046.694977,414,734.844247
4092.030152,340,735.735663
1192.922926,414,736.710323
-9881.648351,1321,738.796557
2844.364586,414,739.731005
3476.81188,414,740.677179
882.761773,426,741.625244
-6749.264541,411,742.562132
3754.775497,340,743.447228
-4735.657702,748,744.718618
-6888.361821,417,745.665818
-2195.180624,1398,750.965392
3114.46377,414,751.898925
730.012806,340,752.767879
1492.530295,340,753.666535
-2721.22781,1120,755.592448
-1303.402849,436,756.526158
3816.400935,340,757.414514
3414.302774,340,758.315558
2765.553359,340,759.209907
1661.690344,414,760.177893
4248.675808,340,761.039953
-2702.687485,340,761.900863
3652.51984,340,762.796736
