#{"t_start": 1761614047.041809, "env_id": "None"}
r,l,t
-1255.818665,423,753.22442
-24627.189719,1906,758.61064
-595.305741,425,759.500332
3318.42255,425,760.445703
-7919.315418,340,761.298332
3008.334977,414,762.243939
2242.34352,416,763.202357
985.976984,417,764.190156
-1720.059599,414,765.156524
-7683.407968,1226,766.812449
2290.690539,406,767.69525
2109.294687,340,768.522858
-9642.990849,414,769.423979
-903.009923,340,770.233923
-10253.775243,414,771.146682
-1984.257424,457,775.450534
-4446.792206,891,776.948413
3317.645665,340,777.800815
-26182.5713,934,779.148341
2230.890801,340,779.970531
2304.4783,340,780.815637
-6024.986641,1490,782.586077
3244.199696,439,783.507962
995.180941,426,784.439132
90.173825,420,785.381905
3713.239268,340,786.262428
2346.761111,340,787.132244
-9874.04579,990,788.572049
2027.060344,340,789.385158
65.068134,340,793.391745
-3447.750043,340,794.319541
938.229987,340,795.203655
1406.661444,340,796.097303
-1485.850023,340,796.979401
-14640.714929,1898,799.190116
3316.896464,340,799.999928
-1934.863004,414,800.914841
2826.954884,336,801.780056
2774.236908,340,802.653076
237.467204,340,803.518168
-38442.65188,1258,805.113247
-6455.240032,423,805.958451
-38136.600118,1566,811.113855
2556.951814,340,812.014669
2578.05596,416,812.990315
3156.290422,425,813.952904
3174.706273,340,814.824997
1961.697089,340,815.639953
-10919.228626,414,816.557284
662.912745,340,817.502485
-12939.263708,414,818.478341
2334.133601,428,819.430255
3205.361005,340,820.32417
-7328.21655,340,821.203562
2980.164646,340,822.076062
-14015.619355,1924,824.340855
-9932.940915,414,825.242432
492.615908,450,826.19297
553.578362,340,827.065642
-5808.987782,414,831.115747
-12403.7388,414,832.077971
-7252.270078,435,833.043676
3565.305849,340,833.955746
-1071.083648,414,834.921742
-7579.073453,340,835.814802
2312.094572,414,836.779624
2333.066619,340,837.672161
-20713.929442,1030,839.157236
3003.247011,416,840.045822
2993.750261,418,840.958751
3653.504611,340,841.837606
-1575.280648,340,842.715682
3358.868954,340,843.601055
1710.959478,433,844.549271
-524.631429,340,845.419809
