#{"t_start": 1761796698.4788873, "env_id": "None"}
r,l,t
671.562369,340,504.82166
-185.975967,340,505.600221
-1433.87044,675,506.609252
-4475.673586,1109,509.736215
-928.70363,1027,511.101637
110.746096,1579,512.607996
-1759.973201,679,513.556709
-273.279873,340,514.277038
-232.969974,1652,515.887795
2153.506926,912,517.19926
-1108.840322,413,517.996331
-726.139863,665,519.117272
-470.227183,934,522.395677
-2186.078449,914,523.700074
-2385.892508,1715,525.394432
-2118.511119,732,526.509971
105.122751,804,527.692586
-1456.449356,414,528.423877
-1297.835534,724,529.55192
-2170.221709,1134,530.772484
570.589621,340,531.517499
-2047.575849,2700,535.733978
-1695.683477,767,536.731278
1916.64134,996,538.083047
1714.809994,1095,539.528485
963.145192,340,540.281189
1089.299795,650,541.391586
-1909.223232,831,542.491215
710.788446,340,543.238252
80.7597,414,544.018006
601.938922,340,544.778408
1090.589122,1118,548.207001
-798.209468,414,548.96519
1410.750583,414,549.730854
266.281622,1111,551.235977
-962.660232,913,552.347007
-681.364052,1568,553.991811
683.515727,876,555.319354
588.947103,340,556.056859
787.139691,414,556.821966
257.775515,473,557.621456
690.570171,340,558.34871
1513.650283,1027,561.594575
3073.426633,1017,562.988443
-1992.887323,835,564.252513
-3887.319894,1099,565.504131
-2697.590258,1734,567.12348
-1509.415357,670,568.191601
-2672.499343,776,569.376977
1012.35018,416,570.143058
839.472216,340,570.866219
-2736.743874,1422,574.219106
-82.704498,857,575.450797
-1940.648525,808,576.468681
1101.950686,1174,578.01842
-4374.844666,1574,579.576474
0.535832,1010,580.925001
-1185.820055,840,582.12758
-3242.458963,1765,585.697961
-1719.749637,759,586.859646
355.036844,340,587.58989
-2791.252393,1330,589.037436
-1652.409114,798,590.260047
-1069.827527,2363,592.333547
-2771.947268,711,593.333404
1902.990381,960,596.671293
-4772.866211,1370,598.057484
-3204.206021,868,599.138799
1390.797637,414,599.900227
-1252.352518,1725,601.556503
-732.329156,340,602.251354
473.249536,340,602.960835
-674.812384,425,603.738919
1308.929204,900,605.009622
-2115.916254,702,605.959734
1145.411761,340,606.690089
17.318933,1287,610.236984
-1502.563986,414,611.018662
-3391.185373,1367,613.133209
108.118256,414,613.866923
91.811054,1493,615.486104
1059.502456,418,616.183278
888.411282,414,616.927042
1330.724201,340,617.634612
-929.507838,414,618.386564
-2614.347035,1110,619.602829
936.642364,340,620.323959
-1739.56026,1619,623.796062
-3411.962152,1170,625.058626
925.32854,1036,626.411783
-6.173895,656,627.473276
-403.863118,340,628.184308
123.192147,1126,629.654233
-3004.048541,980,630.758096
678.664819,611,631.761485
837.38784,898,633.015631
-572.629555,2700,637.092014
-846.474121,830,638.301536
-3551.829422,1247,639.637975
-781.652625,1027,640.974047
-1759.054553,857,642.018054
-66.012196,1971,645.615806
111.635436,414,646.43592
-1894.581059,1913,648.128257
-1456.794548,423,648.852589
-2519.707232,1102,650.280598
-2372.430893,1521,651.767088
4197.499299,1128,653.176008
1294.362298,952,654.453348
561.522582,1110,657.752818
1556.810486,825,658.958593
-2473.660023,839,660.160428
1602.038651,902,661.340521
-4115.382714,970,662.603062
-2468.944463,1012,663.857589
910.433147,896,665.229741
832.145914,981,666.548604
747.78988,340,667.250819
-931.803291,876,670.298564
4427.202472,1067,671.735331
-2985.740411,991,672.883778
-511.988431,340,673.583027
-3807.0744,1563,675.000434
-2834.939029,959,676.047464
-160.64854,779,677.162978
-2319.861383,851,678.197062
-2406.757239,939,679.291861
-4974.576664,893,682.390822
1107.331006,340,683.105681
-5882.77061,965,684.423071
967.181181,1053,685.759379
-3095.038892,1211,687.066603
-392.812781,340,687.765732
752.875409,913,688.984182
519.533761,414,689.723234
47.569699,340,690.422102
61.072869,424,691.165535
347.09611,1067,692.548668
594.577082,827,695.607058
-133.676044,1356,697.000975
-1659.501185,1551,698.531713
-3661.644263,817,699.648815
-174.007609,414,700.392788
-1437.876552,667,701.337425
-2281.429819,1515,702.81379
-1379.084658,665,703.87587
-2149.111467,1209,707.208647
-530.999315,838,708.262953
266.337725,909,709.513578
-358.191898,340,710.219257
-629.042957,340,710.922861
592.048281,340,711.650401
500.018771,1361,713.318225
-1925.575024,1419,715.193074
5528.451053,1171,716.753725
2038.848618,447,717.542623
211.147183,1403,720.973619
-371.535421,711,722.155641
-1975.97644,781,723.178924
-95.024631,340,723.905782
-3708.642934,657,724.942775
598.142086,798,726.169517
867.145769,665,727.30172
-386.267656,340,728.027132
-289.195433,340,728.772853
1675.081273,873,730.116314
1283.343366,1376,731.623972
1104.876641,340,732.340588
-1935.398231,1028,735.524356
47.699956,340,736.249094
-3767.82378,1030,737.622143
-103.147098,1387,739.050731
-54.068612,417,739.844795
-1891.093771,660,740.972214
-150.40081,340,741.712403
458.842832,445,742.554816
101.367441,779,743.825944
-1704.931462,1229,745.187492
357.1702,414,745.984276
954.074396,1293,749.412518
-2394.93662,1662,751.007691
-1082.924456,1702,752.666267
-963.236203,784,753.828473
662.373132,340,754.566638
2852.617197,1501,756.376795
1892.864043,408,757.166901
-388.849031,825,760.351869
-1218.059553,977,761.747646
-1410.524118,1304,763.131171
-519.123519,588,764.141586
-4284.109408,654,765.234686
664.162893,1135,766.754598
921.971633,899,768.066032
760.494206,340,768.762184
1277.099297,340,769.497202
1337.970479,847,770.778515
584.119533,340,771.513812
-117.294513,414,774.175756
-1363.61086,1356,775.682678
-163.549686,414,776.461041
-5125.119227,1086,777.980758
504.881492,340,778.718406
-3125.237694,827,779.993524
1870.841127,1786,781.66143
493.743167,340,782.363899
133.469512,947,783.698665
-1011.832755,1255,787.273233
-3287.519564,691,788.304062
-2118.175052,782,789.313746
-3988.068442,1405,790.739968
-2103.782605,715,791.737462
1082.548584,1013,793.151964
-4431.70589,899,794.412808
-545.34479,1108,795.867117
268.765535,340,796.594282
-2086.638199,631,797.567979
638.942805,361,800.195318
517.513923,340,800.991903
-4147.17527,1545,802.537152
-3897.871408,941,803.887675
-2110.605848,739,804.864168
326.216951,414,805.647825
-4906.239091,1061,807.068664
-3372.154292,1287,808.448995
-116.97853,340,809.171433
-2016.221711,790,810.411833
-519.306926,866,813.595331
-942.48571,1138,814.879553
-11.839543,892,816.148679
-116.434779,754,817.310461
-4143.369802,1806,819.04385
-1950.58923,1023,820.236637
-454.515251,340,820.954367
647.874782,976,822.327626
-296.264292,883,825.425879
593.087602,410,826.23666
641.509844,1050,827.676619
-1680.382482,1222,829.217206
1096.697741,340,829.932961
-698.51566,414,830.727446
-2004.461335,767,831.753374
-1921.14348,1334,833.12638
-1614.620204,1034,834.412857
-486.318036,414,835.198805
712.972249,340,835.939542
-954.821681,984,839.160103
-3728.62853,762,840.414143
-3338.770545,1326,841.832427
791.821397,845,842.911203
-1049.720934,1608,844.549212
